0.07897019889999998,0.059599099999999995
0.124736001,0.044985599999999994
0.1428027992,0.038041300000000014
0.17995800019999997,0.0326568
0.2541212005,0.0271469
0.332489395,0.048229500000000015
0.4136742034,0.009683300000000002
0.5553493103,0.004734400000000001
0.7337125915,0.0254947
0.8601365967,0.0010263
1.0397746093000002,0.0003487
1.1602560056999998,0.00031459999999999995
1.2935303102,6.709999999999999e-5
1.4697562865000002,3.740000000000001e-5
1.6822287841,5.5e-6
1.8859957032,2.2e-6
2.1598367676,2.2e-6
2.4255266113,2.2e-6
2.6980448241999997,2.2e-6
2.9941190429000004,2.2e-6
3.3146158692,2.2e-6
3.6293333251,2.2e-6
3.942096215699999,2.2e-6
4.3522638186,2.2e-6
4.7874509278,2.2e-6
5.3425118653,2.2e-6
5.9940506347,2.2e-6
6.714457031399999,2.2e-6
7.480115771400001,2.2e-6
8.297989502,2.2e-6
8.9649554686,NaN
